#{"t_start": 1708333832.0969012, "env_id": "None"}
r,l,t
-47.0,53,53.04239
-36.0,42,54.434097
-67.0,78,54.529228
-4.0,10,54.540962
-8.0,19,54.565848
-7.0,13,54.58425
-7.0,13,54.601385
-16.0,27,54.639549
-25.0,31,54.687259
4.0,7,54.696932
-37.0,43,54.755511
-29.0,40,54.81323
-59.0,65,54.889375
-60.0,66,54.970958
-25.0,31,55.009337
-19.0,30,55.044727
-32.0,43,55.099306
-44.0,50,55.161715
-42.0,48,55.225324
-19.0,25,55.255676
-29.0,35,55.300081
-8.0,19,55.323056
-41.0,47,55.382439
-23.0,34,55.426484
-28.0,34,55.464451
-8.0,14,55.480797
-38.0,44,55.535645
-54.0,60,55.612501
-49.0,55,55.681384
-14.0,25,55.714928
-20.0,31,55.752129
-8.0,14,55.770434
-9.0,15,55.787391
-4.0,10,55.799338
-12.0,18,55.823572
-37.0,48,55.884833
-49.0,55,55.97144
-49.0,55,56.049228
-14.0,20,56.077554
-10.0,16,56.097625
-19.0,30,56.143442
1.0,10,56.161703
-44.0,50,56.22401
-11.0,17,56.249279
-7.0,13,56.266742
-23.0,34,56.316979
-20.0,26,56.357847
-49.0,55,56.465177
-29.0,40,56.520809
-9.0,15,56.540718
-10.0,21,56.574165
-8.0,14,56.593314
-43.0,54,56.668228
-38.0,44,56.7246
-36.0,42,56.783753
-29.0,35,56.831966
-8.0,14,56.850614
-6.0,12,56.867584
-38.0,49,56.933695
-6.0,12,56.949309
-27.0,33,56.996261
-23.0,34,57.044036
-20.0,26,57.081481
-19.0,25,57.116528
-84.0,90,58.660612
-7.0,18,58.683124
-13.0,24,58.712247
-15.0,26,58.742964
-4.0,10,58.755247
-20.0,31,58.793465
-15.0,21,58.818797
-37.0,48,58.882182
-15.0,21,58.909861
-20.0,26,58.945639
-15.0,21,58.974075
-49.0,55,59.043918
10.0,1,59.045222
-30.0,36,59.090646
-23.0,29,59.12903
-6.0,17,59.150926
7.0,4,59.155256
-46.0,57,59.232088
-19.0,25,59.260782
-19.0,25,59.294701
5.0,6,59.301973
-6.0,12,59.317972
-16.0,27,59.349424
-6.0,12,59.363819
-2.0,8,59.373293
4.0,7,59.382681
-47.0,58,59.455848
-11.0,22,59.484025
-13.0,19,59.508893
1.0,10,59.520416
-16.0,27,59.557753
-29.0,35,59.602219
-22.0,33,59.643289
-35.0,46,59.700921
-78.0,84,59.807187
-10.0,21,59.837993
-48.0,59,59.921398
-22.0,28,59.963927
-15.0,21,59.989502
-13.0,19,60.013042
-15.0,21,60.043912
-36.0,47,60.098552
-12.0,18,60.121586
-26.0,37,60.16693
-24.0,30,60.207763
-10.0,21,60.237741
-25.0,36,60.28471
-13.0,19,60.308346
-62.0,73,60.396489
-30.0,36,60.44035
6.0,5,60.446369
1.0,10,60.460268
-1.0,12,60.475139
-24.0,30,60.517611
-10.0,16,60.53774
-6.0,17,60.557791
4.0,7,60.568186
-26.0,37,60.613031
-6.0,12,60.628071
1.0,10,60.640674
4.0,7,60.64923
-38.0,44,60.704465
-7.0,13,60.720966
0.0,6,60.728092
8.0,3,60.731688
0.0,11,60.744443
4.0,7,60.752113
-11.0,17,60.771094
-2.0,8,60.782559
-40.0,46,60.836345
-2.0,13,60.851517
-21.0,27,60.889897
-9.0,20,60.921355
-23.0,34,60.979339
-54.0,60,61.054197
-51.0,57,61.122588
-64.0,70,61.202485
-22.0,28,62.562633
-54.0,60,62.634226
-8.0,14,62.650922
-19.0,30,62.68984
0.0,11,62.702846
-14.0,25,62.73042
-31.0,42,62.778127
-19.0,25,62.804796
-15.0,26,62.832654
-27.0,33,62.868924
-19.0,25,62.900923
-18.0,29,62.935082
-32.0,38,62.979554
-7.0,18,63.004647
-3.0,9,63.017042
-41.0,47,63.072648
-63.0,74,63.164363
-29.0,40,63.210775
-32.0,38,63.253206
-17.0,23,63.279259
5.0,6,63.286093
-10.0,16,63.305724
-13.0,24,63.333933
-4.0,15,63.35133
-6.0,12,63.370036
-50.0,61,63.455129
-29.0,35,63.503238
-54.0,65,63.587112
-19.0,25,63.619569
-13.0,19,63.64197
-2.0,8,63.651908
-14.0,25,63.684123
0.0,11,63.698249
-18.0,24,63.729625
3.0,8,63.739128
-21.0,27,63.771524
-22.0,28,63.804713
6.0,5,63.810629
-11.0,22,63.839794
-30.0,36,63.884397
-2.0,13,63.900889
-4.0,10,63.913472
-43.0,54,64.012578
-18.0,24,64.062747
-22.0,28,64.106172
-2.0,8,64.119949
2.0,9,64.137541
-45.0,56,64.21722
-9.0,15,64.255152
-12.0,23,64.29458
-19.0,25,64.330255
-4.0,10,64.343856
6.0,5,64.354246
-42.0,48,64.41854
-47.0,53,64.491845
-13.0,24,64.524986
-38.0,49,64.598998
-10.0,16,64.621087
-35.0,41,64.685101
-14.0,25,64.725717
-32.0,38,64.79904
-44.0,50,64.867474
-32.0,38,64.917937
-28.0,34,64.964235
-13.0,19,64.989938
-15.0,21,65.015916
-36.0,47,65.073313
-19.0,30,65.116207
-2.0,8,65.12837
-24.0,30,65.168043
9.0,2,65.171408
-18.0,29,65.216528
-8.0,14,65.23584
-38.0,49,65.298863
-30.0,36,66.799488
-20.0,26,66.829961
6.0,5,66.835744
1.0,10,66.847382
-9.0,15,66.867877
-10.0,21,66.895292
-28.0,34,66.936465
-20.0,26,66.966298
-1.0,12,66.980115
-4.0,10,66.993794
-10.0,16,67.012105
-7.0,13,67.027203
-7.0,13,67.044683
-7.0,13,67.060905
-35.0,41,67.110557
-21.0,27,67.141047
-21.0,27,67.17141
-18.0,24,67.201381
