#{"t_start": 1708508971.0591848, "env_id": "None"}
r,l,t
10.0,1,0.452301
4.0,5,0.454693
10.0,1,0.455616
10.0,1,0.45617
10.0,1,0.456709
7.0,3,0.458331
8.0,2,0.459621
10.0,1,0.460178
10.0,1,0.460846
10.0,1,0.461378
8.0,3,0.463002
10.0,1,0.46377
10.0,1,0.464309
10.0,1,0.464844
8.0,2,0.466116
8.0,2,0.467395
10.0,1,0.467953
10.0,1,0.468856
10.0,1,0.469421
10.0,1,0.470332
10.0,1,0.470886
10.0,1,0.471424
10.0,1,0.471959
10.0,1,0.472496
10.0,1,0.473398
10.0,1,0.47395
10.0,1,0.47485
10.0,1,0.475399
8.0,3,0.477022
10.0,1,0.477582
8.0,2,0.478861
8.0,3,0.480821
10.0,1,0.481736
10.0,1,0.482289
10.0,1,0.48283
10.0,1,0.483371
10.0,1,0.483909
10.0,1,0.484444
10.0,1,0.485345
10.0,1,0.486261
8.0,2,0.488156
10.0,1,0.488748
10.0,1,0.48934
10.0,1,0.490251
2.0,9,0.494015
-4.0,9,0.498153
10.0,1,0.498746
3.0,7,0.501726
10.0,1,0.502282
10.0,1,0.502815
10.0,1,0.503343
6.0,5,0.505617
10.0,1,0.506172
10.0,1,0.50671
10.0,1,0.507599
10.0,1,0.508153
10.0,1,0.508663
10.0,1,0.509168
6.0,4,0.511099
10.0,1,0.511972
10.0,1,0.512492
3.0,7,0.515606
10.0,1,0.516647
10.0,1,0.517168
10.0,1,0.518014
10.0,1,0.518533
10.0,1,0.519047
10.0,1,0.519551
10.0,1,0.520056
10.0,1,0.520701
10.0,1,0.521247
10.0,1,0.521876
7.0,3,0.523794
10.0,1,0.52447
10.0,1,0.524977
10.0,1,0.525834
10.0,1,0.527083
4.0,6,0.530264
10.0,1,0.530826
10.0,1,0.531337
4.0,7,0.534484
10.0,1,0.535462
6.0,5,0.53918
10.0,1,0.540066
6.0,5,0.542756
10.0,1,0.544106
4.0,7,0.548426
10.0,1,0.549136
10.0,1,0.54991
10.0,1,0.551193
10.0,1,0.552418
10.0,1,0.55333
10.0,1,0.553982
10.0,1,0.554495
10.0,1,0.555
10.0,1,0.555502
10.0,1,0.556002
10.0,1,0.556525
10.0,1,0.557394
10.0,1,0.557997
9.0,2,0.559508
10.0,1,0.560221
10.0,1,0.560979
10.0,1,0.56193
10.0,1,0.563002
10.0,1,0.563771
4.0,7,0.567114
10.0,1,0.568064
10.0,1,0.569036
10.0,1,0.569985
10.0,1,0.570974
10.0,1,0.571491
10.0,1,0.572334
10.0,1,0.572852
10.0,1,0.573357
2.0,6,0.575973
10.0,1,0.576778
8.0,3,0.5783
10.0,1,0.578983
10.0,1,0.579774
10.0,1,0.580358
5.0,5,0.583846
10.0,1,0.584801
10.0,1,0.585645
10.0,1,0.586324
10.0,1,0.586957
4.0,7,0.589949
10.0,1,0.590588
2.0,7,0.593457
10.0,1,0.593994
10.0,1,0.594525
6.0,4,0.596757
10.0,1,0.597676
10.0,1,0.598235
10.0,1,0.598775
10.0,1,0.599314
10.0,1,0.600321
10.0,1,0.601299
10.0,1,0.601905
2.0,8,0.605541
10.0,1,0.606156
10.0,1,0.606765
10.0,1,0.607717
10.0,1,0.608304
8.0,3,0.60996
10.0,1,0.610852
10.0,1,0.611396
10.0,1,0.611924
10.0,1,0.61292
2.0,9,0.616566
10.0,1,0.617121
10.0,1,0.617646
10.0,1,0.618167
10.0,1,0.618696
10.0,1,0.61922
10.0,1,0.619744
10.0,1,0.620266
10.0,1,0.620922
10.0,1,0.621451
10.0,1,0.621976
10.0,1,0.622499
10.0,1,0.623027
10.0,1,0.623549
10.0,1,0.624076
10.0,1,0.624745
10.0,1,0.62531
10.0,1,0.626271
9.0,2,0.628556
10.0,1,0.630339
10.0,1,0.631095
6.0,5,0.633646
10.0,1,0.634677
10.0,1,0.635737
10.0,1,0.636477
10.0,1,0.637115
-4.0,9,0.641184
10.0,1,0.642209
10.0,1,0.642925
10.0,1,0.643516
8.0,2,0.645538
10.0,1,0.646381
10.0,1,0.64703
10.0,1,0.647668
8.0,3,0.649521
10.0,1,0.650151
10.0,1,0.65075
10.0,1,0.651353
10.0,1,0.651953
10.0,1,0.652549
10.0,1,0.653148
3.0,8,0.656879
10.0,1,0.657471
10.0,1,0.658017
10.0,1,0.658563
10.0,1,0.659469
10.0,1,0.660408
10.0,1,0.660982
10.0,1,0.66153
10.0,1,0.662518
10.0,1,0.663159
10.0,1,0.663723
10.0,1,0.664359
10.0,1,0.664911
10.0,1,0.665452
10.0,1,0.665996
10.0,1,0.666535
10.0,1,0.667517
10.0,1,0.668077
10.0,1,0.66868
10.0,1,0.669221
10.0,1,0.670143
10.0,1,0.67071
10.0,1,0.671255
4.0,7,0.674236
10.0,1,0.674802
10.0,1,0.675348
10.0,1,0.675887
10.0,1,0.676491
10.0,1,0.677191
10.0,1,0.677876
10.0,1,0.678627
10.0,1,0.679282
10.0,1,0.680433
10.0,1,0.681377
8.0,2,0.682671
10.0,1,0.683234
10.0,1,0.683784
10.0,1,0.68444
10.0,1,0.685474
9.0,2,0.686797
-2.0,8,0.690203
10.0,1,0.691244
10.0,1,0.692138
10.0,1,0.692767
10.0,1,0.693398
10.0,1,0.694793
10.0,1,0.695607
10.0,1,0.696327
10.0,1,0.697027
10.0,1,0.697862
10.0,1,0.698429
10.0,1,0.69897
10.0,1,0.699507
10.0,1,0.700049
10.0,1,0.700636
10.0,1,0.7014
10.0,1,0.702262
10.0,1,0.70284
6.0,5,0.705593
10.0,1,0.706283
10.0,1,0.707226
10.0,1,0.707803
10.0,1,0.708851
10.0,1,0.709452
10.0,1,0.710798
10.0,1,0.712511
10.0,1,0.713648
10.0,1,0.714223
10.0,1,0.714787
