#{"t_start": 1708082663.01735, "env_id": "None"}
r,l,t
-3.0,9,64.535339
-43.0,49,64.597979
-39.0,45,64.650979
-16.0,22,64.680878
-3.0,9,64.692015
-15.0,21,64.717499
-52.0,58,66.150062
-7.0,13,66.168161
10.0,1,66.169406
-22.0,33,66.208246
-17.0,23,66.236232
-22.0,28,66.272699
-15.0,21,66.297444
-21.0,32,66.334474
3.0,8,66.343972
-29.0,35,66.387042
-35.0,41,66.435298
-25.0,31,66.474862
-12.0,18,66.49574
-9.0,15,66.513795
-13.0,24,66.541888
9.0,2,66.544221
-1.0,12,66.559068
5.0,6,66.566058
-37.0,43,66.618391
10.0,1,66.619655
-47.0,58,66.688903
-22.0,33,66.727693
5.0,6,66.734597
2.0,4,66.739738
0.0,11,66.752543
-14.0,20,66.776203
-37.0,43,66.829578
-21.0,32,66.867904
-43.0,49,66.927722
-10.0,16,66.947223
-12.0,18,66.968788
-13.0,24,66.999978
-23.0,34,67.03928
0.0,11,67.0523
-14.0,20,67.075423
8.0,3,67.078939
-47.0,53,67.143188
-17.0,23,67.169999
-17.0,28,67.202832
-16.0,27,67.23678
-5.0,11,67.249964
-3.0,9,67.260337
-18.0,29,67.293799
-16.0,22,67.32167
-24.0,30,67.355497
-38.0,44,67.406783
-25.0,36,67.450949
-4.0,15,67.468355
-18.0,29,67.503116
-13.0,24,67.532864
-32.0,38,67.575951
-29.0,35,67.616614
-4.0,15,67.635769
4.0,7,67.643679
-68.0,74,67.726073
-10.0,21,67.75228
3.0,8,67.761303
-26.0,32,67.797193
-24.0,35,67.837
-16.0,22,67.864821
-61.0,72,67.947282
-20.0,31,67.98339
-8.0,19,68.005109
-25.0,36,68.045481
-1.0,12,68.061658
-15.0,21,68.085101
-22.0,33,68.122192
-50.0,61,68.193947
-3.0,14,68.209623
3.0,8,68.21867
-16.0,27,68.250968
-20.0,26,68.283244
-68.0,74,68.36875
4.0,7,68.376559
-17.0,23,68.402331
-14.0,20,68.424736
-4.0,10,68.436345
-8.0,19,68.457792
-32.0,38,68.504026
5.0,6,68.510783
-5.0,16,69.815118
6.0,5,69.820793
-40.0,46,69.873418
7.0,4,69.877738
-27.0,38,69.921314
-3.0,14,69.936543
-20.0,26,69.967312
-4.0,15,69.984271
-13.0,24,70.011648
-17.0,28,70.042365
0.0,11,70.057124
-6.0,17,70.076046
-40.0,51,70.139638
-17.0,23,70.168818
-32.0,38,70.211788
-46.0,52,70.270892
-32.0,38,70.311596
-9.0,20,70.333905
-6.0,17,70.353571
-9.0,15,70.373746
-16.0,22,70.39909
-1.0,12,70.412441
-3.0,9,70.422729
-11.0,22,70.447113
10.0,1,70.448416
-23.0,29,70.484005
-20.0,26,70.513319
-15.0,21,70.537496
-41.0,47,70.592353
-25.0,36,70.634309
-8.0,14,70.650341
-15.0,21,70.673642
-23.0,29,70.708368
-12.0,23,70.733772
-31.0,42,70.780956
-7.0,13,70.798031
-7.0,18,70.818814
2.0,9,70.82903
4.0,7,70.837368
-18.0,24,70.865232
-32.0,43,70.91615
-21.0,27,70.945038
-10.0,16,70.962645
-45.0,56,71.049048
-20.0,26,71.102393
-13.0,19,71.126774
-30.0,36,71.171903
-11.0,17,71.193376
4.0,7,71.204393
-9.0,15,71.223504
-22.0,28,71.256672
2.0,9,71.267375
-6.0,12,71.281868
-27.0,38,71.328712
-14.0,25,71.359298
8.0,3,71.363799
-31.0,37,71.408416
-24.0,35,71.450311
-4.0,15,71.467008
-23.0,29,71.499096
-24.0,30,71.535019
-51.0,62,71.607638
10.0,1,71.608845
-13.0,24,71.637691
10.0,1,71.639033
-7.0,18,71.659268
-4.0,10,71.670243
10.0,1,71.671423
-49.0,55,71.736236
-44.0,50,71.791354
-16.0,22,71.817965
-13.0,19,71.855209
-8.0,19,71.895866
-12.0,23,71.949453
-9.0,15,71.977295
4.0,7,71.98578
-4.0,10,71.997821
-6.0,17,72.016771
-7.0,13,72.030874
4.0,7,72.038912
-50.0,56,72.102963
-32.0,38,72.151287
-46.0,57,72.216697
-25.0,31,72.253995
-27.0,33,72.289973
4.0,7,72.297764
-26.0,37,73.588645
-22.0,28,73.621553
-13.0,19,73.642452
-47.0,53,73.703132
-9.0,15,73.720812
-10.0,16,73.741296
-8.0,19,73.763145
-25.0,31,73.798374
-7.0,18,73.81947
-20.0,26,73.850973
-15.0,21,73.874237
-3.0,14,73.889908
-14.0,20,73.930661
1.0,10,73.943975
-21.0,32,73.979015
-33.0,39,74.021942
-15.0,26,74.053935
