#{"t_start": 1707388499.930891, "env_id": "None"}
r,l,t
-30.0,14,9.057699
-150.0,17,9.073058
60.0,5,9.079046
0.0,2,9.081071
-100.0,12,9.091687
70.0,4,9.095693
90.0,2,9.097412
-160.0,18,9.115216
80.0,3,9.117851
-80.0,19,9.135273
-90.0,11,9.145763
60.0,5,9.150124
90.0,2,9.152052
30.0,8,9.160331
-420.0,44,9.199801
-260.0,28,9.226437
-110.0,22,9.24604
-20.0,13,9.25728
-140.0,16,9.271266
-90.0,11,9.28081
10.0,10,9.2894
-50.0,7,9.295386
-180.0,20,9.311536
60.0,5,9.315645
-60.0,8,9.324323
-10.0,3,9.326933
-160.0,27,9.349844
-20.0,4,9.354026
-230.0,25,9.375542
0.0,11,9.384859
-170.0,19,9.401139
-40.0,15,9.413996
-70.0,9,9.421686
-30.0,14,9.435589
-160.0,18,9.450884
10.0,1,9.452016
20.0,9,9.459649
-210.0,23,9.479008
-80.0,19,9.496932
-80.0,10,9.505988
-10.0,3,9.508592
40.0,7,9.514552
-40.0,15,9.527471
0.0,11,9.538994
20.0,9,9.547127
-10.0,3,9.549867
0.0,11,9.560129
-170.0,19,9.577001
-70.0,9,9.58468
-40.0,15,9.597285
100.0,1,9.598212
-70.0,18,9.614068
100.0,1,9.615003
-190.0,21,9.634872
10.0,10,9.64459
-20.0,4,9.648094
100.0,1,9.649008
80.0,3,9.651568
-10.0,3,9.654205
-140.0,16,9.668236
10.0,10,9.676968
-100.0,12,9.686886
40.0,7,9.693087
-170.0,19,9.709587
10.0,1,9.710588
-100.0,21,9.729089
-30.0,5,9.733331
-170.0,28,9.760447
-70.0,9,9.768344
-450.0,56,9.816945
-40.0,15,9.83038
-250.0,27,9.856918
60.0,5,9.861667
-120.0,14,9.874614
-330.0,35,9.906383
0.0,2,9.908319
90.0,2,9.91021
-170.0,19,9.927153
100.0,1,9.928146
-70.0,9,9.936259
-10.0,12,9.94961
-100.0,12,9.960656
-30.0,5,9.965121
-130.0,15,9.978303
40.0,7,9.984534
-150.0,17,9.999587
-130.0,15,10.013195
-250.0,36,10.045379
-360.0,38,10.081349
-160.0,18,10.097503
80.0,3,10.100165
-20.0,4,10.103669
-80.0,19,10.120093
-50.0,7,10.126718
10.0,1,10.12771
-20.0,13,10.139145
10.0,10,10.148707
0.0,11,10.160758
-50.0,7,10.167236
-170.0,28,10.193196
-130.0,15,10.206803
80.0,3,10.209543
-90.0,11,10.219269
-190.0,21,10.237844
-40.0,6,10.243325
-130.0,15,10.256498
40.0,7,10.264974
-40.0,6,10.270614
-60.0,17,10.286851
-50.0,7,10.293688
-50.0,7,10.299933
30.0,8,10.307145
20.0,9,10.315549
60.0,5,10.319878
-70.0,9,10.327969
-60.0,8,10.335358
-150.0,17,10.351491
-40.0,6,10.356882
-20.0,4,10.36055
-40.0,6,10.367953
-160.0,27,10.392445
-60.0,8,10.399777
-10.0,12,10.410463
100.0,1,10.411425
80.0,3,10.414052
-110.0,13,10.425508
-50.0,7,10.431733
70.0,4,11.407844
-90.0,11,11.418717
-40.0,6,11.425744
-270.0,38,11.45874
-10.0,3,11.461591
30.0,8,11.468372
10.0,1,11.469334
80.0,3,11.472192
0.0,11,11.48207
-200.0,31,11.511103
-160.0,18,11.527265
-200.0,22,11.546778
100.0,1,11.547775
-10.0,3,11.550491
100.0,1,11.551439
-10.0,12,11.561949
-170.0,19,11.579883
-160.0,27,11.604261
-70.0,18,11.63487
30.0,8,11.642261
80.0,3,11.645285
60.0,5,11.650639
-20.0,4,11.655884
40.0,7,11.663014
-80.0,10,11.672492
-80.0,10,11.681928
90.0,2,11.683825
-110.0,13,11.696282
50.0,6,11.701741
20.0,9,11.710153
-100.0,12,11.720472
-20.0,4,11.726253
-20.0,4,11.72998
-100.0,12,11.740656
100.0,1,11.74169
-140.0,25,11.763951
0.0,2,11.766318
100.0,1,11.767665
-50.0,7,11.775679
-20.0,4,11.779395
-30.0,5,11.784368
40.0,7,11.791763
-20.0,4,11.795878
-30.0,5,11.800764
-130.0,15,11.81472
-300.0,32,11.846667
30.0,8,11.853589
-110.0,13,11.865653
-60.0,8,11.872688
-20.0,4,11.876704
-110.0,13,11.889733
-450.0,56,11.94377
-120.0,14,11.957293
-100.0,12,11.967926
80.0,3,11.97068
80.0,3,11.973947
-10.0,3,11.976994
100.0,1,11.978251
-70.0,18,11.995581
-120.0,23,12.016587
100.0,1,12.017556
60.0,5,12.022171
100.0,1,12.023152
-130.0,15,12.036685
100.0,1,12.039794
30.0,8,12.047203
100.0,1,12.048203
-10.0,3,12.050989
-210.0,32,12.081175
-50.0,7,12.087644
-60.0,8,12.09618
-160.0,18,12.113152
-30.0,14,12.126227
40.0,7,12.133221
-30.0,5,12.137843
-10.0,3,12.143762
70.0,4,12.147523
40.0,7,12.154681
80.0,3,12.158131
-110.0,13,12.170419
-280.0,30,12.20139
-60.0,8,12.209528
60.0,5,12.214801
-120.0,14,12.228482
100.0,1,12.2297
20.0,9,12.237865
-50.0,7,12.244434
-60.0,17,12.26352
-50.0,16,12.278936
-240.0,26,12.302987
-100.0,12,12.314411
-130.0,15,12.329203
-60.0,8,12.336572
-30.0,5,12.341341
-60.0,8,12.348567
60.0,5,12.355636
-110.0,13,12.368023
100.0,1,12.368996
90.0,2,12.37081
-130.0,24,12.393947
-60.0,8,12.402421
-170.0,28,12.429185
50.0,6,12.434738
-180.0,29,12.465044
10.0,10,12.47469
-60.0,8,12.482039
-50.0,7,12.489631
-160.0,18,12.507194
-60.0,8,12.515584
-50.0,7,12.522608
-20.0,4,12.526532
-40.0,6,12.532203
-10.0,12,12.543606
0.0,2,12.545758
-240.0,26,12.573893
90.0,2,12.575926
10.0,1,12.577168
80.0,3,12.580173
-60.0,17,12.597205
-210.0,23,12.618736
-90.0,11,12.628988
-40.0,6,12.634563
-40.0,6,12.640052
100.0,1,12.641225
-110.0,22,12.661481
70.0,4,12.667201
0.0,11,12.677567
-40.0,6,12.703203
-150.0,17,12.718909
-20.0,4,12.722634
20.0,9,12.73106
-60.0,8,12.73849
-190.0,21,12.758134
80.0,3,12.760916
90.0,2,12.762773
40.0,7,12.769232
-70.0,9,12.779823
80.0,3,12.782625
-200.0,22,12.803076
0.0,11,12.813059
40.0,7,12.819271
-20.0,4,12.822949
80.0,3,12.826059
-70.0,18,12.842466
-60.0,8,12.849844
-10.0,12,12.861139
10.0,10,12.870206
-300.0,32,12.901458
-90.0,11,12.911566
50.0,6,12.916954
40.0,7,12.923304
-200.0,22,12.943435
-60.0,8,12.950597
-100.0,12,12.961526
-40.0,6,12.966892
-40.0,6,12.972456
-10.0,3,12.976322
20.0,9,12.987453
-40.0,6,12.99315
70.0,4,12.99693
-170.0,19,13.01478
60.0,5,13.019216
-60.0,8,13.027622
100.0,1,13.028713
30.0,8,13.035915
60.0,5,13.040996
90.0,2,13.043186
-100.0,12,13.054308
-10.0,3,13.057352
-120.0,14,13.070571
90.0,2,13.072415
-90.0,11,13.082501
-10.0,3,13.085654
-160.0,27,13.113002
-50.0,7,13.119654
-40.0,6,13.125564
-80.0,10,13.134909
80.0,3,13.137811
-60.0,8,13.145647
80.0,3,13.148473
-100.0,12,13.159709
-140.0,16,13.174489
40.0,7,13.181123
-50.0,7,13.254626
70.0,4,13.2586
0.0,11,13.268501
-40.0,6,13.274632
100.0,1,13.275812
-280.0,30,13.307735
-50.0,16,13.322032
-60.0,8,13.329584
-30.0,5,13.334099
-70.0,9,13.342416
-110.0,13,13.354549
-270.0,38,13.388425
-60.0,8,13.39614
-40.0,6,13.404177
-80.0,10,13.413714
-80.0,10,13.422743
-30.0,5,13.427674
60.0,5,13.432202
100.0,1,13.433206
50.0,6,13.438963
-140.0,16,13.453642
-120.0,14,13.466378
-80.0,10,13.475492
30.0,8,14.589407
60.0,5,14.594783
0.0,2,14.596845
-120.0,23,14.617997
100.0,1,14.618995
-30.0,14,14.632011
0.0,11,14.642382
-130.0,15,14.656995
-70.0,9,14.667473
90.0,2,14.669684
-70.0,9,14.67817
-180.0,20,14.698535
-60.0,8,14.707208
100.0,1,14.708235
-240.0,26,14.733937
-90.0,20,14.752698
-10.0,3,14.75595
10.0,10,14.765678
-120.0,14,14.78161
-360.0,38,14.818743
0.0,2,14.821022
80.0,3,14.824377
90.0,2,14.826543
20.0,9,14.834931
-40.0,6,14.840717
40.0,7,14.847465
90.0,2,14.849399
100.0,1,14.850414
100.0,1,14.851424
-140.0,25,14.877783
70.0,4,14.881519
100.0,1,14.882515
-150.0,17,14.899013
10.0,1,14.900072
-40.0,6,14.905853
90.0,2,14.907809
-120.0,14,14.921071
-10.0,3,14.924162
-120.0,14,14.937305
-40.0,6,14.943639
90.0,2,14.945688
100.0,1,14.946777
-30.0,5,14.951425
-30.0,5,14.956357
-110.0,22,14.977183
30.0,8,14.987346
40.0,7,14.994344
-150.0,17,15.011363
-60.0,8,15.019023
100.0,1,15.020186
-70.0,9,15.029037
50.0,6,15.034447
70.0,4,15.038194
-40.0,6,15.044491
-10.0,3,15.047478
-280.0,30,15.076283
-70.0,9,15.086973
-30.0,5,15.092433
80.0,3,15.09554
-40.0,15,15.109611
80.0,3,15.112402
40.0,7,15.118672
-110.0,13,15.131444
-110.0,13,15.144073
-60.0,8,15.151475
-150.0,17,15.167406
10.0,10,15.177296
-120.0,14,15.193779
60.0,5,15.198717
-130.0,15,15.212937
90.0,2,15.214929
-10.0,3,15.2178
0.0,11,15.228217
-110.0,13,15.240164
90.0,2,15.24208
20.0,9,15.250308
-60.0,8,15.257783
-40.0,6,15.263495
-70.0,9,15.271964
10.0,1,15.273011
-210.0,23,15.294514
-30.0,5,15.301853
-40.0,6,15.307437
-40.0,6,15.31306
100.0,1,15.314067
-100.0,12,15.325775
100.0,1,15.326884
100.0,1,15.327898
100.0,1,15.328885
-10.0,3,15.33171
-50.0,7,15.338393
-60.0,17,15.356235
0.0,11,15.367332
20.0,9,15.376925
-20.0,4,15.380668
-120.0,23,15.406518
-60.0,17,15.423347
10.0,10,15.433251
-40.0,6,15.438934
-70.0,18,15.456911
80.0,3,15.459849
-60.0,8,15.467265
-20.0,4,15.471029
-10.0,12,15.482634
-260.0,28,15.512138
-20.0,4,15.515989
-60.0,8,15.524067
60.0,5,15.529192
-20.0,4,15.532888
-120.0,23,15.555124
60.0,5,15.560244
70.0,4,15.564247
-20.0,4,15.567933
100.0,1,15.569053
-120.0,14,15.582827
0.0,2,15.584771
100.0,1,15.586023
-70.0,9,15.595066
100.0,1,15.596159
-70.0,9,15.605915
-30.0,5,15.614055
-160.0,27,15.640495
-60.0,17,15.656995
80.0,3,15.661026
70.0,4,15.664804
30.0,8,15.67252
30.0,8,15.680141
70.0,4,15.684064
-20.0,4,15.687793
-130.0,15,15.701726
-40.0,6,15.707335
-260.0,28,15.73564
-90.0,11,15.746483
-110.0,13,15.758544
-100.0,12,15.769734
90.0,2,15.771843
60.0,5,15.776481
-30.0,5,15.781672
60.0,5,15.786689
-160.0,18,15.805054
-10.0,3,15.808125
-90.0,11,15.818935
-10.0,3,15.824985
60.0,5,15.829899
-90.0,11,15.840784
-50.0,7,15.847648
100.0,1,15.848636
-240.0,26,15.873861
-110.0,13,15.886876
-30.0,5,15.891948
-70.0,9,15.900589
-40.0,6,15.906405
-240.0,26,15.93289
-210.0,23,15.954726
-100.0,12,15.965837
100.0,1,15.966833
80.0,3,15.969602
-40.0,6,15.975105
0.0,2,15.977041
80.0,3,15.97993
-70.0,9,15.988182
-70.0,9,15.996458
-60.0,17,16.012521
70.0,4,16.016327
80.0,3,16.019165
-60.0,8,16.029263
100.0,1,16.030272
0.0,11,16.040468
80.0,3,16.043787
80.0,3,16.04667
-210.0,23,16.068421
-60.0,8,16.075862
-110.0,22,16.09611
0.0,2,16.098058
-60.0,8,16.105663
100.0,1,16.106673
-100.0,12,16.118044
-10.0,3,16.121054
100.0,1,16.122134
0.0,2,16.124142
-90.0,11,16.137061
-30.0,14,16.150089
-70.0,9,16.159842
-80.0,10,16.16971
0.0,2,16.172088
90.0,2,16.174022
-160.0,27,16.200319
-80.0,19,16.220067
50.0,6,16.226734
40.0,7,16.234344
-40.0,6,16.242509
-80.0,10,16.252322
-50.0,7,16.259522
-70.0,9,16.268028
-30.0,5,16.273259
80.0,3,16.276472
-10.0,3,16.279419
100.0,1,16.280679
-170.0,19,16.298593
100.0,1,16.299594
-60.0,8,16.307005
30.0,8,16.314486
80.0,3,16.31722
