#{"t_start": 1708272699.544497, "env_id": "None"}
r,l,t
-70.0,81,68.475752
-79.0,85,68.574996
-41.0,52,68.634085
1.0,10,68.644976
-66.0,77,68.735422
-20.0,26,68.766551
-19.0,25,68.812854
-54.0,60,68.8839
-62.0,68,68.962431
-35.0,46,69.025318
-16.0,22,69.05473
-7.0,18,69.080317
-41.0,52,69.155629
-47.0,53,69.232263
-26.0,32,69.272813
-15.0,21,69.303854
-35.0,41,69.359675
-61.0,67,69.454668
-33.0,39,69.505947
-24.0,30,69.542175
-11.0,22,69.569849
-24.0,35,69.623602
-66.0,72,69.726804
-4.0,15,69.745366
-63.0,69,69.829428
-14.0,20,69.854046
-16.0,27,69.88784
-20.0,26,69.925627
-59.0,70,70.010487
-43.0,49,71.346326
-18.0,24,71.378348
-147.0,158,71.555512
-10.0,21,71.579481
-12.0,23,71.607288
-20.0,26,71.636916
-81.0,92,71.739897
-24.0,30,71.776887
-46.0,52,71.838504
-42.0,53,71.897718
-32.0,38,71.942612
-22.0,28,71.973716
-7.0,13,71.988542
-45.0,51,72.046356
-11.0,22,72.072329
-33.0,39,72.118338
-22.0,28,72.148422
-56.0,67,72.225384
-41.0,47,72.277994
-26.0,32,72.314621
-47.0,53,72.375823
-17.0,23,72.402587
-3.0,14,72.418327
-45.0,56,72.482062
-34.0,45,72.534399
-48.0,59,72.601661
-13.0,24,72.628497
-29.0,35,72.66959
-40.0,51,72.727909
-21.0,27,72.760581
-22.0,28,72.793223
-18.0,24,72.821325
-21.0,27,72.859583
-50.0,56,72.927013
-17.0,28,72.961956
-42.0,48,73.018469
-8.0,14,73.033619
-45.0,51,73.090889
-20.0,31,73.125053
-41.0,47,73.179121
-54.0,60,73.243732
-17.0,23,73.270418
-20.0,26,73.298147
-56.0,67,73.373671
-37.0,43,73.42102
4.0,7,73.428631
-36.0,42,73.476479
-21.0,32,73.512245
-16.0,22,73.535616
-3.0,14,73.550492
-7.0,13,73.564099
-42.0,48,73.617875
-31.0,42,73.663537
-12.0,23,74.803498
-72.0,78,74.886342
-11.0,17,74.904462
-23.0,29,74.936701
-78.0,84,75.025014
-60.0,66,75.094462
-31.0,37,75.131742
-31.0,37,75.171898
-1.0,7,75.17907
-15.0,26,75.205816
-66.0,77,75.285675
-69.0,80,75.36958
-38.0,49,75.420373
9.0,2,75.422437
-24.0,35,75.459981
-16.0,27,75.488243
-31.0,42,75.531994
-44.0,50,75.584823
-16.0,27,75.612294
-38.0,49,75.661473
-69.0,75,75.737949
-35.0,41,75.779958
-40.0,51,75.831443
-2.0,13,75.844017
5.0,6,75.850006
-54.0,60,75.912
-15.0,26,75.938972
-32.0,43,75.985948
-21.0,27,76.013245
-48.0,59,76.073852
-33.0,39,76.116503
-17.0,28,76.145794
-67.0,78,76.226003
-28.0,34,76.260649
-30.0,36,76.299226
-28.0,39,76.338614
-25.0,31,76.371317
-2.0,8,76.379051
-14.0,25,76.406944
-22.0,28,76.435923
-43.0,49,76.485361
6.0,5,76.490304
-18.0,29,76.522014
-54.0,60,76.584223
-17.0,23,76.60853
-23.0,29,76.64008
-33.0,39,76.680551
-16.0,22,76.702154
-13.0,19,76.723748
-31.0,42,76.767346
-37.0,43,76.812431
8.0,3,76.815901
-47.0,53,76.869918
-34.0,45,76.917921
-19.0,25,78.05975
-34.0,40,78.100666
-19.0,25,78.126168
-23.0,29,78.154951
-55.0,61,78.218334
-25.0,36,78.253502
-10.0,16,78.268922
-33.0,39,78.310001
-48.0,54,78.363999
-15.0,26,78.39226
-39.0,45,78.436672
-38.0,44,78.48041
-15.0,21,78.503397
-45.0,51,78.553858
-21.0,27,78.580573
2.0,4,78.584622
-12.0,23,78.609265
5.0,6,78.615329
-8.0,19,78.634663
-40.0,51,78.6846
-37.0,43,78.729297
-25.0,36,78.766266
-13.0,19,78.785002
-6.0,12,78.797072
-16.0,22,78.820469
-13.0,19,78.839325
-6.0,12,78.851709
-36.0,47,78.897768
-54.0,60,78.959252
0.0,6,78.966044
-21.0,27,78.993069
-27.0,33,79.029262
-36.0,42,79.074372
-35.0,41,79.114525
-19.0,25,79.141649
-80.0,91,79.235582
-56.0,67,79.303484
5.0,6,79.309366
5.0,6,79.315351
-38.0,44,79.360967
-17.0,28,79.390065
-61.0,72,79.465624
-8.0,14,79.48082
-34.0,45,79.526306
-60.0,66,79.599146
-18.0,24,79.623386
-20.0,26,79.652085
-54.0,65,79.720406
-29.0,35,79.757166
-2.0,13,79.771128
-37.0,48,79.827112
-20.0,26,79.856045
-8.0,19,79.876425
-13.0,24,79.902316
-11.0,17,79.920485
-24.0,30,79.951727
-24.0,35,79.99155
-22.0,28,80.021034
-14.0,20,80.041118
-36.0,42,80.08747
-66.0,77,80.169448
-6.0,12,81.274716
-1.0,12,81.287439
-7.0,18,81.305477
-5.0,16,81.323218
-41.0,47,81.371
0.0,11,81.382007
-76.0,82,81.466919
8.0,3,81.470344
-21.0,27,81.499186
-27.0,33,81.535093
-24.0,35,81.572231
-54.0,60,81.638902
-23.0,29,81.670298
-4.0,15,81.686443
-27.0,38,81.726553
-31.0,37,81.767152
-26.0,37,81.807572
-10.0,16,81.825174
-41.0,47,81.878377
-13.0,19,81.90049
-24.0,30,81.93163
-30.0,41,81.976654
-1.0,7,81.984713
-17.0,28,82.015416
-72.0,83,82.106141
-23.0,34,82.141814
-40.0,46,82.190878
-1.0,12,82.203627
-13.0,19,82.223122
-34.0,45,82.270914
-23.0,29,82.30139
-19.0,25,82.328752
-17.0,23,82.354614
-20.0,31,82.39301
-36.0,47,82.452024
-32.0,38,82.495734
-43.0,49,82.549249
1.0,10,82.559045
-16.0,22,82.583
6.0,5,82.588681
-42.0,48,82.638396
-45.0,56,82.698524
-4.0,10,82.708891
-68.0,74,82.788975
-26.0,37,82.832675
-25.0,31,82.868814
-40.0,46,82.92084
-27.0,33,82.957398
-82.0,88,83.052808
-11.0,17,83.070697
-22.0,28,83.1034
-2.0,8,83.111478
-51.0,57,83.174448
-12.0,18,83.195678
-52.0,63,83.262325
-25.0,36,83.302855
-27.0,33,83.338564
-32.0,43,83.389062
-21.0,27,83.421947
-30.0,41,83.471447
-46.0,52,84.748267
-34.0,40,84.794497
-38.0,49,84.847416
-26.0,32,84.886118
-35.0,41,84.930162
-23.0,29,84.967913
-30.0,36,85.00838
-26.0,32,85.044072
-28.0,34,85.083629
-22.0,33,85.123296
-12.0,23,85.149845
-7.0,18,85.171792
-24.0,35,85.209518
-38.0,44,85.257138
-27.0,33,85.296218
-45.0,56,85.357731
-44.0,50,85.415375
-9.0,20,85.43861
-30.0,36,85.48172
-58.0,64,85.554034
-45.0,51,85.611535
-27.0,38,85.654007
-27.0,33,85.688759
-20.0,26,85.739384
-7.0,13,85.754676
-16.0,22,85.779142
-25.0,31,85.815305
-11.0,17,85.835485
-32.0,38,85.877182
2.0,9,85.887132
-37.0,48,85.942671
-21.0,27,85.973398
-6.0,12,85.986492
-31.0,37,86.028752
-35.0,46,86.079056
-40.0,46,86.133151
-22.0,28,86.164533
-110.0,116,86.291343
-29.0,35,86.334954
-16.0,27,86.365141
-62.0,68,86.441837
-37.0,43,86.488306
-17.0,28,86.520512
9.0,2,86.526612
-9.0,15,86.54339
3.0,8,86.552806
-18.0,24,86.587453
-22.0,28,86.619229
0.0,11,86.634361
-7.0,13,86.648153
10.0,1,86.64953
-13.0,19,86.670995
4.0,7,86.678566
-37.0,43,86.726063
-18.0,29,86.760736
-23.0,29,86.793213
-46.0,52,86.854182
-10.0,16,86.8725
-65.0,71,86.955741
-13.0,24,86.983306
-1.0,12,86.996302
-18.0,29,87.030398
-35.0,41,87.080727
-19.0,25,88.325389
-29.0,35,88.364212
-15.0,21,88.387027
-28.0,39,88.431449
-44.0,55,88.491659
-6.0,12,88.507603
-30.0,41,88.55612
-18.0,29,88.589324
-30.0,41,88.639072
-12.0,18,88.66014
-9.0,20,88.68344
-33.0,39,88.730989
-20.0,26,88.762039
-33.0,39,88.80957
-30.0,41,88.859362
1.0,10,88.87078
-19.0,25,88.898642
-81.0,92,89.005338
-7.0,13,89.020552
-40.0,51,89.083761
-43.0,49,89.143743
-23.0,29,89.17929
-11.0,17,89.198887
-20.0,26,89.229042
-44.0,50,89.290368
-67.0,78,89.383152
-21.0,32,89.419294
-6.0,12,89.433323
-14.0,25,89.464376
-6.0,12,89.479578
-45.0,51,89.544856
-18.0,24,89.577163
-18.0,24,89.60583
-29.0,35,89.645693
-13.0,19,89.671482
-4.0,15,89.689463
-5.0,11,89.70233
-8.0,14,89.71887
-39.0,45,89.77215
-31.0,37,89.81507
-47.0,58,89.885934
-4.0,10,89.897613
-32.0,38,89.943713
-21.0,32,89.989576
-17.0,28,90.023376
-16.0,22,90.050092
-33.0,39,90.096968
-1.0,7,90.105748
-22.0,33,90.148874
4.0,7,90.163087
-42.0,48,90.290931
-27.0,38,90.339402
-23.0,29,90.372435
-22.0,28,90.405945
-15.0,21,90.429497
-7.0,13,90.444591
-64.0,75,90.530719
-40.0,46,90.58352
-1.0,7,90.591102
-23.0,34,90.630762
10.0,1,90.632439
5.0,6,90.639086
-11.0,17,90.658114
2.0,4,90.662449
-10.0,16,90.680885
-8.0,14,90.696527
-19.0,25,90.727378
-16.0,22,90.75277
-35.0,46,90.805308
-12.0,18,90.828208
-18.0,29,92.187471
-31.0,37,92.229224
-32.0,43,92.281648
-29.0,35,92.322252
-27.0,33,92.360275
-12.0,18,92.381816
-13.0,24,92.412782
-53.0,64,92.489161
-5.0,11,92.505117
-49.0,55,92.571501
-15.0,26,92.604935
-16.0,22,92.629743
-7.0,13,92.645467
-21.0,27,92.677619
-5.0,11,92.69519
-27.0,33,92.741278
-8.0,14,92.759427
-8.0,19,92.783884
4.0,7,92.792131
-36.0,42,92.844363
-15.0,21,92.87206
9.0,2,92.87464
-21.0,27,92.910078
-13.0,24,92.939241
-3.0,14,92.955825
-1.0,12,92.970686
-21.0,27,93.002998
-22.0,33,93.04345
-5.0,16,93.062471
-17.0,23,93.089648
1.0,5,93.095288
-8.0,19,93.119576
-18.0,24,93.146227
-16.0,22,93.171709
-33.0,39,93.218306
-20.0,26,93.251151
-29.0,35,93.290972
-19.0,25,93.320018
-11.0,22,93.34777
-13.0,19,93.370998
8.0,3,93.374415
-12.0,23,93.402399
-1.0,12,93.416377
-15.0,21,93.443573
-24.0,35,93.485312
-34.0,40,93.530989
-20.0,26,93.564882
-19.0,25,93.594461
-22.0,28,93.627499
-25.0,31,93.66637
10.0,1,93.667713
-16.0,22,93.693567
8.0,3,93.697622
-36.0,42,93.750675
-12.0,18,93.772675
-23.0,29,93.807641
-51.0,62,93.881807
-12.0,18,93.903144
-28.0,39,93.948364
-13.0,19,93.974192
-1.0,7,93.999771
-43.0,49,94.057284
-27.0,38,94.103033
-20.0,26,94.132185
-10.0,16,94.150909
-27.0,33,94.191403
-26.0,37,94.234716
-6.0,12,94.248706
-29.0,35,94.291306
-8.0,19,94.313564
-19.0,25,94.341894
-40.0,46,94.395976
-25.0,31,94.431289
-4.0,15,94.448189
-35.0,46,94.503589
-31.0,37,94.545666
-9.0,15,94.563392
5.0,6,94.571777
-52.0,58,94.640613
-37.0,48,95.952812
-14.0,20,95.977447
-14.0,20,96.000671
-33.0,44,96.050627
-25.0,31,96.088804
-26.0,37,96.131794
-27.0,33,96.171162
-19.0,25,96.199519
-44.0,55,96.259992
-26.0,32,96.29941
-22.0,33,96.337303
-49.0,55,96.401908
-23.0,29,96.434667
-9.0,15,96.451159
-24.0,30,96.487868
-29.0,40,96.53956
-6.0,12,96.553223
-14.0,25,96.58143
-41.0,47,96.637588
-18.0,24,96.664225
-35.0,41,96.712577
10.0,1,96.713899
-3.0,9,96.724405
-22.0,28,96.755687
-16.0,22,96.779845
-8.0,14,96.798012
-34.0,40,96.841893
-26.0,37,96.880819
0.0,11,96.893135
-37.0,43,96.943669
8.0,3,96.94695
4.0,7,96.954707
-43.0,54,97.015948
-8.0,14,97.031036
